card_id	card_parent_id	card_title	category_id	category_title	number_id
09e3d89b-d66d-455a-bb0e-149381c496ff	/gruzoperevozki-i-kur_ery/uslugi-gruzcikov	грузчики на час	/gruzoperevozki-i-kur_ery/uslugi-gruzcikov/uslugi-gruzcikov	Услуги грузчиков	210
60761b35-9043-45d3-8371-b0a1cf4de78c	/uristy/uridiceskoe-soprovojdenie-sdelok	Сопровождение сделок с недвижимостью	/uristy/jilisnye-spory/soprovojdenie-sdelok-s-nedvijimost_u	Юридическое сопровождение сделок с недвижимостью	3238
e81cddb4-fb7c-4d39-8df8-b7690e7da2ce	/raznoe/poligraficeskie-uslugi	Печать фотокниги	/raznoe/poligraficeskie-uslugi/pecat_	Полиграфическая печать	801
cda17376-b14d-43bb-9c0d-d8e027d2a409	/remont-i-ustanovka-tehniki/kuhonnye-plity	Подключить варочную панель к электросети	/remont-i-stroitel_stvo/elektromontajnye-raboty/podklucenie-elektriceskoj-varocnoj-paneli	Подключение электрической варочной панели	2021
42434343-28fb-4379-85ce-4e1646b43c7a	/repetitory-i-obucenie/kursy-i-master-klassy	Электромонтер по ремонту аппаратуры релейной защиты и автоматики 3 разряда - Профессиональное обучение, 198 ч			0
1fd1616b-7ec3-456f-8a7c-e2614cd6f63d	/gruzoperevozki-i-kur_ery/perevozka-vesej	Переезд в другой город мебель	/perevozki-i-kureryi/mezhdugorodnyie-perevozki/mezhdugorodnie-pereezdyi		4323
53e57019-d90d-4bff-a0f7-657e0c06a5df	/remont-i-ustanovka-tehniki/stiral_nye-masiny	Ремонт неисправностей стиральных машин	4023	Ремонт стиральной машины	4023
334ac9fc-f438-49a6-b8f5-c1300bfd9aee	/krasota/manikur-i-pedikur	Мужской аппаратный маникюр	/krasota/manikur-i-pedikur/mujskoj-manikur	Мужской маникюр	448
eb1865db-1b71-4174-b3e8-f2ad3ecb1376	/remont-i-stroitel_stvo/santehniceskie-raboty-i-otoplenie	Услуги Сантехника  			0
d415413e-8388-4613-ab5c-2b0c9dfe0b5e	/remont-i-stroitel_stvo/mebel_	перетяжка мебели с пошивом изделия	/remont-i-stroitel_stvo/mebel_/peretajka-mebeli	Перетяжка мебели	1659
11234146-79dd-465f-8835-f05ad2b20c1c	/krasota/parikmaher	Стрижка детская модельная (до 7 лет)	/krasota/parikmaher/detskaa-strijka	Детская стрижка	491
a1979784-6eb5-4b3a-85b5-c3dc8da004e7	/uristy/reorganizazia-uridiceskih-liz	Сопровождение реорганизации юридического лица			0
c6788383-778a-4bd7-a885-48271862f613	/raznoe/obezzarajivanie	Обработка от плесени и грибка	/raznoe/obezzarajivanie/izbavlenie-ot-pleseni-i-gribka	Избавление от плесени и грибка	776
b69abfab-1a91-4aec-a10f-e852bdbec533	/remont-i-stroitel_stvo/drugoe	Алмазная резка проемов	/remont-i-stroitel_stvo/drugoe/almaznaa-rezka	Алмазная резка	1467
5b1c3f4e-1cea-439b-9bea-6f389c977788	/dizajnery/dizajner-inter_erov	Дизайн квартиры	/dizajnery/dizajner-inter_erov/dizajn-proekt-inter_era-kvartiry	Дизайн-проект интерьера квартиры	261
6a97815f-ad69-45e7-9bc2-ebce854d1b5e	/krasota/manikur-i-pedikur	Покрытие ногтей Shellac (ноги)			0
2e9895d9-e126-4133-8faa-80d096f2a902	/komp_utery-i-it/administrirovanie	Программирование 1С	/komp_utery-i-it/programmirovanie/1s	Программирование на 1C	330
2bceddbf-af64-4532-a79f-7164179cb643	/remont-avto/kondizionery-i-otoplenie	Заправка автокондиционера opel	/remont-avto/kondizionery-i-otoplenie/zapravka-kondizionera	Заправка автокондиционера	993
802c1947-ec85-40f1-95df-32e06772ec7b	/dizajnery/drugoe	Дизайн обложки			0
85ce2f38-75e8-49bb-961a-fe6f7aaf0981	/krasota/kosmetolog	пилинг тса-джесснер	/krasota/kosmetolog/piling-tsa-dla-liza	ТСА-пилинг лица	393
5fc80b69-9276-4c2e-a261-e789f659a8d6	/raznoe/rekruter	Рекрутер пакет "Хелп"	/raznoe/rekruter/rekruter	Услуги рекрутера	821
5c54c26b-22c2-4e87-a584-212849da83b9	/raznoe/internet-marketolog	Продвижение в Telegram			0
e7ddf47a-6de5-40b8-8df7-5db72281bd2a	/uristy/registrazionnye-uslugi	Регистрация права общей собственности на землю	/uristy/jilisnye-spory/registrazia-prava-sobstvennosti-na-nedvijimost_	Регистрация права собственности на недвижимость	3232
382aa6ba-3c6e-4d36-8bd5-ac6852d0970f	/raznoe/drugoe	Услуги Сантехника - Электрика	/remont-i-stroitel_stvo/master-na-cas/santehniceskie-raboty	Сантехнические работы	1647
eb37e0f4-a20b-4030-8524-71b95c3a55ac	/krasota/parikmaher	Мытье головы (мужчины)			0
6e478e07-48ba-49da-a3d4-5745f906bc3c	/uristy/advokaty	Возврат страховок по кредитам 	/uristy/kreditnye-spory/umen_senie-denejnyh-vyplat-po-kreditu	Помощь юристов в уменьшении денежных выплат по кредитам	3312
f37ad783-9d1d-497c-9285-e4a280f97092	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety	Замена дисплея (копия) на iPhone 6 Plus	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety/zamena-ekrana	Замена экрана мобильного телефона или планшета	2135
06142bc1-7c76-4473-ad83-96d8b1852479	/remont-i-stroitel_stvo/gazifikazia	Обслуживание внутриквартирного газового оборудования (ТО ВКГО)			0
9f43c931-8509-40ac-9241-f0ea5db9d4e1	/komp_utery-i-it/komp_uternaa-pomos_	Услуга: Ремонт ноутбуков	/komp_utery-i-it/komp_uternaa-pomos_/remont-komp_uterov-i-noutbukov	Ремонт компьютеров и ноутбуков	322
aa31619a-016d-41c8-ae15-757c58911f66	/remont-avto/mojka	Полировка автомобиля защитной пастой (горячий воск)	/remont-avto/polirovka/polirovka-kuzova	Полировка кузова	4080
82de36de-391a-4c0b-ab9c-33b28a4596f3	/raznoe/obezzarajivanie	Уничтожить клопов в большом количестве. 	/raznoe/obezzarajivanie/unictojenie-klopov	Уничтожение клопов	779
bbabf2d6-3994-4000-8da8-7dfaaf7b975a	/uristy/advokaty	Адвокат по оскорблению представителя власти 319 УК РФ	/uristy/ugolovnye-spory/zasita-poterpevsego	Защита потерпевших в уголовных спорах	3503
fa6b4ea7-3eb9-4db0-b617-c1be6b4807fa	/komp_utery-i-it/komp_uternaa-pomos_	Устранение перегрева - чистка от пыли, замена термоинтерфейсов 	/komp_utery-i-it/komp_uternaa-pomos_/otladka-sistemy-ohlajdenia	Отладка системы охлаждения компьютеров	317
b1ccd16b-826a-48f8-88d8-fedaead27152	/tvorcestvo,-rukodelie-i-hobbi/skrapbuking	Открытки своими руками 			0
732de25b-e54f-404e-bc7c-71964090ca61	/foto-i-video/videos_emka	Музыкальный клип	/foto-i-video/videos_emka/klip	Видеосъёмка клипа	3060
a2b8dbcb-8945-41d9-80c0-db605e53ef3c	/remont-i-stroitel_stvo/fundament	Свайно-винтовой фундамент под каркасного дома	/remont-i-stroitel_stvo/fundament/stroitel_stvo-vintovogo-svajnogo-fundamenta	Строительство винтового свайного фундамента	1999
c567e69d-257a-421e-9368-3bbc254de18c	/remont-i-stroitel_stvo/elektromontajnye-raboty	Разводка электропроводки в ванной	/remont-i-stroitel_stvo/elektromontajnye-raboty/prokladka-kabela	Прокладка кабеля	2024
8c17aba2-4e0b-4fa5-b1d8-f05ff9efa5e0	/foto-i-video/fotosessia	Авто фотография			0
ecb3400f-17c8-46fe-8751-74b153f66662	/raznoe/psiholog	Личный и профессиональный  VIP-коучинг			0
ebc2b5b1-261e-44af-8e5e-2bac2f61af76	/komp_utery-i-it/komp_uternaa-pomos_	Замена системы охлаждения	/komp_utery-i-it/komp_uternaa-pomos_/zamena-kulera	Замена кулеров в компьютерах	309
6ee3f8f0-6ee8-446d-b0b9-ce74433afde6	/remont-i-stroitel_stvo/mebel_	Гостиные на заказ	/remont-i-stroitelstvo/mebel/izgotovlenie-komplektov-mebeli-dlya-gostinoj		4310
15773eed-b615-48c6-98ec-7d1e55f8fca1	/remont-avto/transmissia	Ремонт коробки автомат	/remont-avto/transmissia/remont-akpp	Ремонт АКПП	1243
96bafee4-c4b1-4598-84b8-5aaadf9e01af	/remont-i-stroitel_stvo/mebel_	Мебель и оборудование для салона красоты в наличии и под заказ	/remont-i-stroitel_stvo/mebel_/izgotovlenie-mebeli	Изготовление мебели	1654
a08807f5-e161-4cca-9d42-d225bbce46bd	/raznoe/kopirajter	Коммерческое предложение			0
3180031a-7ab9-4a8f-a45d-52fd93671fbb	/komp_utery-i-it/drugoe	Продвижение сайтов	/raznoe/internet-marketolog/seo-prodvijenie	Услуги интернет маркетолога по SEO-продвижению	712
d0a0b282-9ea9-4423-8552-57a208355ce2	/uborka-i-hozajstvo/sad-i-ogorod	Измельчение веток мульчером (измельчителем)			0
1b911414-b300-431a-9645-ca8ebc3d2e08	/gruzoperevozki-i-kur_ery/perevozka-vesej	Квартирный переезд 	/gruzoperevozki-i-kur_ery/pereezd/kvartirnyj-vereezd	Квартирный переезд	4089
7d7b018c-99d9-4536-9297-c8d708decdac	/remont-i-stroitel_stvo/elektromontajnye-raboty	Переделка люминисцентного светильника на LED лампы			0
51aaf71f-c992-42b2-b6b3-be89912a5d5d	/foto-i-video/fotosessia	Фото мероприятий 			0
aac38da6-8ada-4fcd-99e0-0724f0f024d8	/foto-i-video/postobrabotka	Печать фотографий	/raznoe/poligraficeskie-uslugi/pecat_-fotografij	Печать фотографий	802
21691240-e8b5-478e-bdc8-4ea13a37205a	/remont-i-stroitel_stvo/mebel_	Мебель на заказ	/remont-i-stroitel_stvo/mebel_/izgotovlenie-mebeli	Изготовление мебели	1654
76c740c1-7332-49ee-b9ce-e223a01be69c	/remont-i-stroitel_stvo/remont-kvartir-i-domov	Отделка квартир			0
61b36e60-f796-4dff-be78-2ab8897be7da	/raznoe/drugoe	Прием стекла			0
b2ca299d-a87c-4a2b-90b6-a783434fe357	/remont-i-stroitel_stvo/elektromontajnye-raboty	Измерения заземления и молниезащиты			0
ee5f87f6-484f-4349-8d90-9be20e659c32	/arenda/instrument	Отбойный молоток  MAKITA аренда и прокат	/arenda/instrument/otbojnye-molotki	Аренда отбойного молотка	8
5799c471-a462-41dd-966b-ea298fd8408e	/remont-i-stroitel_stvo/potolki	Монтаж натяжного потолка от производителя	/remont-i-stroitel_stvo/potolki/montaj-natajnogo-potolka	Монтаж натяжного потолка	1795
145b268c-826e-45e9-9f3d-f3e4f373afc1	/gruzoperevozki-i-kur_ery/stroitel_nye-gruzy-i-oborudovanie	Полоса горячекатаная 6x64 К с доставкой	/gruzoperevozki-i-kur_ery/stroitel_nye-gruzy-i-oborudovanie/stroitel_nye-gruzy-i-oborudovanie	Перевозка строительных грузов и оборудования	208
b10cfaa6-cb12-4b46-8c60-7136feb6df57	/remont-i-ustanovka-tehniki/drugoe	Ремонт двухконтурного котла			0
32a8e354-6f11-4e75-9d24-526cb4ad63b9	/krasota/manikur-i-pedikur	Мужской маникюр	/krasota/manikur-i-pedikur/mujskoj-manikur	Мужской маникюр	448
88f94c56-d0ba-4198-ad80-0fe4cc574579	/gruzoperevozki-i-kur_ery/kur_ery	Доставка документов			0
f2735655-5af9-4f8e-b5de-f858c58cb535	/repetitory-i-obucenie/drugoe	Занятия по ментальной арифметике (с 55 лет, 8 занятий в месяц)	/repetitory-i-obucenie/matematika/mental_naa-arifmetika	Занятие с репетитором по ментальной арифметике	2556
137c1c0c-ecd0-4d50-af14-0d9e31fc17b2	/repetitory-i-obucenie/buhgalterskij-ucet	Консультация по курсовой работе	/repetitory-i-obucenie/buhgalterskij-ucet/konsul_tazii-po-kursovym-i-diplomnym	Консультации репетитора по курсовым и дипломным по бухучету	2347
704eefd5-a2f4-4a37-89e7-27315da7d399	/uristy/avtomobil_nye-spory	Оспаривание штрафов 	/uristy/avtomobil_nye-spory/osparivanie-strafov	Оспаривание автоштрафов	3156
1ef0ccf9-d19d-41fe-a535-12382f8e49a2	/raznoe/drugoe	Установка системы «Умный дом» под ключ	/remont-i-stroitel_stvo/umnyj-dom/ustanovka-sistemy-«umnyj-dom»-pod-kluc	Установка системы «Умный дом» под ключ	1980
b4912e1a-e239-4538-bf88-9a1232fa9efd	/remont-i-stroitel_stvo/izyskatel_nye-raboty	Инженерно-геодезические изыскания			0
440c9f61-d7fb-4aab-bcf4-0f9a7f52184d	/remont-i-stroitel_stvo/mebel_	Изготовление гостиных	/remont-i-stroitelstvo/mebel/izgotovlenie-komplektov-mebeli-dlya-gostinoj		4310
1bea0418-9112-4a30-87b7-bdf195db4174	/repetitory-i-obucenie/informatika-i-komp_uternye-nauki	Консультация по отчету по практике по информатике и компьютерным наукам			0
9927ef68-e284-41a3-b8c2-37c4e918741a	/repetitory-i-obucenie/izobrazitel_noe-iskusstvo	Консультация по творческим работам по изо и смежным предметам			0
42cae2ba-d805-4fcb-96b1-ddd90069d82b	/raznoe/poligraficeskie-uslugi	УФ печать			0
05ad244e-3921-4be5-87c1-67f0eaa93b46	/remont-i-stroitel_stvo/elektromontajnye-raboty	Бригада электриков			0
17501f92-01c4-4bb7-8106-2e7332f8c439	/remont-avto/ustanovka-dopolnitel_nogo-oborudovania	Установка иммобилайзера ВАЗ	/remont-avto/ustanovka-dopolnitel_nogo-oborudovania/ustanovka-immobilajzera	Установка иммобилайзера в автомобиль	1272
11cc79e9-67a5-4f31-aa1d-848f38965ce3	/remont-i-stroitel_stvo/poly-i-napol_nye-pokrytia	Наливной пол под декоративную штукатурку	/remont-i-stroitel_stvo/poly-i-napol_nye-pokrytia/ustrojstvo-nalivnyh-polov	Устройство наливных полов	1785
f017e485-386d-4a07-83b7-34584e3c1b89	/remont-i-ustanovka-tehniki/audiotehnika	Профессиональный ремонт усилителей мощности.	4027	Ремонт усилителей звука	4027
687d9d35-e279-45fe-89ab-e42f17f0a18e	/gruzoperevozki-i-kur_ery/perevozka-vesej	Грузоперевозки 			0
44a8a4a9-d50c-4da7-9530-e45115f5c4d4	/komp_utery-i-it/komp_uternaa-pomos_	Настройка 1С	/komp_utery-i-it/administrirovanie/administrirovanie-1c	Администрирование 1С	286
6aaff030-59f0-4298-b05b-f9873a0cae4d	/raznoe/obezzarajivanie	Уничтожение мокриц			0
05d8e4c2-59f8-4bf2-8266-9b7b483b1b74	/raznoe/kopirajter	SEO копирайтинг	/raznoe/kopirajter/uslugi-kopirajtera	Услуги копирайтера	725
2c0ec99b-14e5-4b5e-bc0f-2ca1ae143911	/dizajnery/dizajner-inter_erov	Заказать дизайн проект			0
30e3a640-db7f-4b65-afda-e5eb8d94859a	/repetitory-i-obucenie/obucenie-masterov-dla-salonov-krasoty	Ампульный ботокс для волос курсы	/krasota/parikmaher/botoks-dla-volos	Ботокс для волос	488
69d1f22f-532c-4453-a178-212bc643f46d	/remont-i-stroitel_stvo/poly-i-napol_nye-pokrytia	Полусухая стяжка пола в коттеджах			0
093e95f8-b8f8-4c9f-832c-84cfe04ad1fb	/organizazia-meropriatij/drugoe	Организация дня рождения, игра в лазертаг	/organizazia-meropriatij/prazdnik-pod-kluc/den_-rojdenia-i-ubilej	Организация дня рождения или юбилея	654
7db2e219-f83e-48c6-ad4e-3162bd5c3550	/repetitory-i-obucenie/anglijskij-azyk	Видеокурс по английскому языку	3952	Курс с репетитором по английскому языку	3952
6d1e476c-1c45-4fa2-bf1c-e799df2d5158	/foto-i-video/postobrabotka	Фотосессия Пакет S			0
e0fbf486-cab6-4cb8-9158-adc99ee8ab5f	/gruzoperevozki-i-kur_ery/vyvoz-musora	Вывоз мусора из гаража	/gruzoperevozki-i-kur_ery/vyvoz-musora/vyvoz-musora	Вывоз мусора	180
84e9066c-bccc-4159-8cf5-99be169ba00c	/raznoe/drugoe	Таксопарк для подключения такси			0
4b2281e9-ba2a-496f-862e-430071ab1ee6	/remont-avto/drugoe	Полировка фар	/remont-avto/polirovka/polirovka-far	Полировка фар	1095
084a690d-37fe-4eba-925d-db350b03b43d	/remont-i-ustanovka-tehniki/remont-torgovogo-oborudovania	Ремонт счетчиков монет			0
848474bf-8fb7-4866-b0fd-8c1d8ea3a82e	/raznoe/obezzarajivanie	Дезинсекция насекомых			0
2649ee69-a241-4211-978c-7b62aaaf65ed	/raznoe/kopirajter	Перевод текста в письменную форму из аудио и фото			0
d3ab5e07-8d46-4619-9e45-36101247886f	/raznoe/internet-marketolog	Адаптивная верстка			0
1dc8d204-79b0-484d-9b92-955a976c7d4c	/remont-i-stroitel_stvo/fasadnye-raboty	Монтаж композитной черепицы 			0
aba21d06-bc95-49d7-a8b8-3ae6d69c8cac	/uristy/proverka-dokumentov-i-dogovorov	Как получить номера на новую машину в ГИБДД			0
c89c0862-d26c-44ff-aaba-7b547c4528f7	/remont-avto/drugoe	Замена лобового стекла	/remont-avto/remont-avtostekol/zamena-lobovogo-stekla	Замена лобового стекла	1129
7af16352-9552-4710-b2d8-a422ccdf3fef	/uborka-i-hozajstvo/himcistka	Химчистка на дому ортопедических матрасов	/uborka-i-hozajstvo/himcistka/himcistka-matrasov	Химчистка матрасов	3138
ebdf1782-a0f8-4b25-a97f-584cd6f5ecdc	/remont-i-stroitel_stvo/potolki	Монтаж натяжных двухуровневых потолков "Волна"	/remont-i-stroitel_stvo/potolki/montaj-natajnogo-potolka	Монтаж натяжного потолка	1795
1f9dae2d-63c9-4f89-8f92-e94c21fe0876	/gruzoperevozki-i-kur_ery/evakuatory	Эвакуатор Пермский край			0
b4ca8056-a223-425a-b5f5-1d4afef0dde5	/remont-i-ustanovka-tehniki/stiral_nye-masiny	Ремонт не сливающей воду стиральной машины	/remont-i-ustanovka-tehniki/stiral_nye-masiny/remont:-ne-slivaet-vodu	Ремонт не сливающей воду стиральной машины	2196
a1714771-1a22-4770-9632-281670b30089	/remont-i-ustanovka-tehniki/drugoe	Ремонт телевизоров	/remont-i-ustanovka-tehniki/televizory/remont-televizorov	Ремонт телевизоров	2223
54adaed5-3c04-4232-ab3c-747661180778	/komp_utery-i-it/komp_uternaa-pomos_	Консультация и обучение пользователей работе с 1С и ПК 	/komp_utery-i-it/komp_uternaa-pomos_/konsul_tazia-i-obucenie	Консультации и обучение работе с компьютерами	312
03cc3eab-ab0c-44cf-98a2-5741485d1b6e	/raznoe/perevodcik	Перевод статей (англ.-рус.). Расширяем кругозор	/raznoe/perevodcik/dokument	Перевод документа на другой язык	792
ebfd3d26-0415-40a9-ba31-aa0769df445f	/remont-i-stroitel_stvo/fasadnye-raboty	Вентилируемый фасад. Проектирование, поставка, монтаж под "ключ".	/remont-i-stroitel_stvo/fasadnye-raboty/montaj-fasadov	Монтаж фасадов	1991
18e27590-aa60-4128-a800-c8c070a05f13	/komp_utery-i-it/drugoe	Ремонт оргтехники: принтеры, мфу с выездом. Звоните	/komp_utery-i-it/komp_uternaa-pomos_/nastrojka-i-remont-orgtehniki	Настройка и ремонт оргтехники	313
13a42657-5784-4f3e-8b4f-0b91eb9abb57	/remont-avto/remont-avtostekol	Замена стекол для грузовых автомобилей			0
826cb133-4813-4245-82d9-1323f2dd91b7	/uristy/reorganizazia-uridiceskih-liz	Реорганизация путем разделения			0
74d349f3-7f62-4713-97b2-4df16d64ab72	/uristy/provedenie-nezavisimyh-ekspertiz	Экспертиза по расчету ущерба после пожара			0
03bdd7d1-7748-4c2c-861f-460a82effd7f	/raznoe/melkie-porucheniya	Отправка посылки по почте 			0
d6b04432-4d3b-4a83-aff7-7ebf8a692c61	/komp_utery-i-it/drugoe	Составление семантического ядра сайта			0
7c637f2a-4dd6-4674-942b-e571c0fbc284	/raznoe/drugoe	Заточка ножей и бритв			0
a718752e-14e6-4783-ad70-2d2ead6b6343	/remont-i-ustanovka-tehniki/drugoe	Ремонт электрических котлов	/remont-i-stroitelstvo/santehnicheskie-rabotyi-i-otoplenie/remont-elektrokotla	Ремонт электрокотла	4263
b7030d97-4bb2-4632-89bf-3d99d541d749	/tvorcestvo,-rukodelie-i-hobbi/jivopis_	Аэрография	/remont-i-stroitel_stvo/drugoe/aerografia	Аэрография	1470
b8bea936-dcaa-4af0-8654-a42215be0eaf	/raznoe/internet-marketolog	Реклама на ЦА в соц.сетях	/raznoe/internet-marketolog/internet-reklama	Услуги интернет-маркетолога по интернет-рекламе	714
08e3cfed-74b5-43d8-9c69-ff462137c2ad	/gruzoperevozki-i-kur_ery/stroitel_nye-gruzy-i-oborudovanie	Перевозка грузов автоприцепом	/gruzoperevozki-i-kur_ery/stroitel_nye-gruzy-i-oborudovanie/stroitel_nye-gruzy-i-oborudovanie	Перевозка строительных грузов и оборудования	208
cba8a4b7-31f2-4720-a70f-e84561a6c06e	/krasota/spa-prozedury	Лимфодренажное обертывание с глиной	/krasota/spa-prozedury/limfodrenajnoe-obertyvanie	Лимфодренажное обертывание	542
6b98700c-2843-479d-90a5-060cc3e8a697	/remont-i-ustanovka-tehniki/holodil_niki	Ремонт холодильников Galatec на дому (сервис морозильников Galatec)	/remont-i-ustanovka-tehniki/holodil_niki/remont-holodil_nikov	Ремонт холодильника	2237
b5ddeec1-7919-47ea-a93d-252cb85e620a	/gruzoperevozki-i-kur_ery/passajirskie-perevozki	прокат автомобили VIP класса	/arenda/transport/avtomobili	Аренда автомобиля	60
960025bb-146c-4d47-860d-b9b5b5b3a844	/repetitory-i-obucenie/istoria	Консультация по к экзаменам по истории и смежным предметам			0
e7d9c4db-f79d-4ee1-95f5-de1895309dec	/remont-i-stroitel_stvo/vodosnabjenie-i-kanalizazia	Сборка мебели	/remont-i-stroitelstvo/mebel/sborka-mebeli		4320
e4a0547e-9685-43c0-b03c-3981a5064598	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety	Ремонт ноутбуков любой сложности	/komp_utery-i-it/komp_uternaa-pomos_/remont-komp_uterov-i-noutbukov	Ремонт компьютеров и ноутбуков	322
dff38275-ef4f-406d-b009-a02422405f13	/krasota/udalenie-volos	Шугаринг: глубокое бикини	/krasota/udalenie-volos/depilazia-saharom-(sugaring):-glubokoe-bikini	Депиляция сахаром (шугаринг): глубокое бикини	583
fba9be3d-fd8a-46cb-b76a-1db9c5dafc37	/raznoe/rieltor	Продажа загородной недвижимости 			0
53a76c41-6643-4c19-9716-69e00eec1e00	/remont-i-stroitel_stvo/fasadnye-raboty	Монтаж  планкена 			0
18b8a2bf-52ce-4c05-a0a6-5238dcc44407	/remont-i-stroitel_stvo/elektromontajnye-raboty	Составление сметы на проектные работы	/remont-i-stroitel_stvo/proektirovanie-i-smety/sostavlenie-smety-na-proektnye-raboty	Составление сметы на проектные работы	1812
3bba8f75-9744-421f-85e7-1cf6e2fd97f9	/uristy/avtomobil_nye-spory	Апелляционная жалоба на решение суда (взыскание утраченного заработка вследствие травмы на желлезнодорожном транспорте)	/uristy/uridiceskie-dokumenty/sostavlenie-jalob	Составление жалоб юристом	3527
b8b86194-a292-4e05-97e0-fd90dab5c1e7	/remont-avto/rulevoe-upravlenie	Замена рулевой тяги (коммерческие)	/remont-avto/rulevoe-upravlenie/zamena-rulevoj-tagi	Замена рулевой тяги	1156
27ad4a42-03a0-4ef2-91a7-1ccde7af3128	/foto-i-video/drugoe	Фоторетушь	/foto-i-video/postobrabotka/retus_	Фоторетушь	3078
8dc41516-e1ea-40c9-a08a-07ac6e941c66	/raznoe/melkie-porucheniya	Подбор персонала			0
1c9bab4c-10ca-4174-8820-bdaea2b60d0e	/krasota/manikur-i-pedikur	Дизайн			0
b6b8eef5-9501-4521-bb67-2159a45e2f1c	/remont-i-stroitel_stvo/drugoe	Пайка полипропиленовых труб			0
b7a7e71f-29f0-4cd2-bbe4-27b4c3af8e95	/krasota/massaj	Массаж головы			0
fe21f558-55a5-45ac-81f2-a84366b0058e	/remont-avto/vyhlopnaa-sistema	Диагностика выхлопной системы в случае последующего ремонта	/remont-avto/vyhlopnaa-sistema/diagnostika-vyhlopnoj-sistemy	Диагностика выхлопной системы	870
b17c7328-a0d4-4521-802b-88f05342cfa3	/remont-i-ustanovka-tehniki/stiral_nye-masiny	Запчасти для стиральных машин	4023	Ремонт стиральной машины	4023
bac8ccb6-52bb-4d26-a961-e2926bd6735b	/remont-i-stroitel_stvo/snos-i-demontaj	Демонтажные работы 			0
c35297c9-047b-44f0-b3e5-6b37150c8612	/krasota/resnizy-i-brovi	Окрашивание ресниц хной	/krasota/resnizy-i-brovi/okrasivanie-resniz	Окрашивание ресниц	535
9980a00b-be1d-4200-bb91-f896fccb88de	/remont-avto/transmissia	Ремонт кардана subaru forester	/remont-avto/transmissia/remont-kardannyh-valov	Ремонт карданных валов	1250
d4a0c5a0-2c01-428d-8e7a-57a655284de9	/dizajnery/drugoe	Дизайнер штор			0
f6430424-c13f-447e-9faa-6673172145e0	/remont-i-ustanovka-tehniki/melkaa-bytovaa-tehnika	ремонт бытовых микроволновок	/remont-i-ustanovka-tehniki/melkaa-bytovaa-tehnika/remont-mikrovolnovki	Ремонт микроволновки	2102
24d17051-83e3-406c-b107-298acca33a27	/krasota/drugoe	Комбинированная чистка лица	/krasota/kosmetolog/cistka-liza-kombinirovannaa	Комбинированная чистка лица	408
d3a11f50-7a45-41f2-939f-be60f9ea70dd	/dizajnery/dizajner-inter_erov	Трехмерная визуализация дизайна экстерьеров	/dizajnery/dizajner-inter_erov/trehmernaa-vizualizazia	Трехмерная визуализация дизайна интерьеров	266
18646b3b-0fe9-495e-a121-24eaec4be21a	/raznoe/metalloobrabotka	Изготовление  ограждений для газонов			0
f52c8074-6c5f-4e65-a398-1d664fe82d33	/raznoe/ekskursovod	Экскурсии на инностраных языках			0
165a9b25-bde2-43c6-b6db-8116edb99740	/foto-i-video/drugoe	Создание выпускных альбомов	/foto-i-video/postobrabotka/montaj-foto	Фотомонтаж	3077
b968823c-da63-46e9-8dd2-d5a92ed492c4	/uristy/provedenie-nezavisimyh-ekspertiz	Оценка технологической документации для наследства, нотариуса, продажи, суда, банка			0
8a612076-25da-4454-a58a-74dd2eadf328	/raznoe/drugoe	Триколор ТВ. Установка подключение ремонт обмен. Антенны Триколор ТВ	/remont-i-stroitel_stvo/drugoe/ustanovka-sputnikovoj-antenny	Установка спутниковой антенны	1552
c518e4ca-7ad8-4ea4-ba07-39ab7c167eb5	/remont-i-stroitel_stvo/kladka-pecej-i-kaminov	Кирпичная печь под ключ	/remont-i-stroitel_stvo/kladka-pecej-i-kaminov/kladka-peci	Кладка печи	1604
f1dee5ad-88c0-4be1-868b-f77826dfb977	/remont-i-stroitel_stvo/proektirovanie-i-smety	Проектирование индивидуальных тепловых пунктов, котельных, топочных, бойлерных	/remont-i-stroitel_stvo/proektirovanie-i-smety/proektirovanie-otoplenia-i-vodosnabjenia	Проектирование отопления и водоснабжения	1805
82e4b006-331d-4e44-90ee-4a1625e60e70	/komp_utery-i-it/drugoe	Внедрение и настройка Битрикс24. Обучение работе в системе	/komp_utery-i-it/administrirovanie/nastrojka-1s-bitriks	Настройка 1С-Битрикс	290
2dfdfc9e-b985-46d5-9481-395fb04dfb7b	/gruzoperevozki-i-kur_ery/perevozka-vesej	Грузовые перевозки			0
fa5c8b9e-ce4c-4cdb-a28b-b133cb434a6c	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety	Ремонт смартфона Asus	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety/remont-mobil_nyh-telefonov	Ремонт мобильных телефонов	2137
39c87b5a-f106-48c7-a49a-6027ff62b148	/uborka-i-hozajstvo/sad-i-ogorod	Обслуживние плодового сада, декоративных растений.			0
de0b16d7-71ad-43aa-9842-96a96c8d92a0	/repetitory-i-obucenie/drugoe	Обучение психотерапии и психологическому консультированию 			0
